79550166979556554 91256481400231745 0
79550166979556554 91058246590142398 0
79550166979556554 91509275973654123 0
79550166979556554 91508432140506643 0
79550166979556554 91507238744626618 0
79550166979556554 89091568584103173 2
79550166979556554 91149186850887322 4
79550166979556554 91504669489108854 0
79550166979556554 91458586877630400 0
79550166979556554 91438367982490876 0
79550166979556554 88747935925278542 0
79550166979556554 91424256292820390 0
79550166979556554 91398163165877302 0
79550166979556554 91338796408247367 0
79550166979556554 91333443608122961 0
79550166979556554 91329664972232653 0
79550166979556554 90998612747622088 0
79550166979556554 91251219080681369 2
79550166979556554 91250199569110335 0
79550166979556554 91242226876684233 0
79550166979556554 91235591517115516 0
79550166979556554 91237388350657807 0
79550166979556554 91235289179100598 0
79550166979556554 91236048144700542 2
79550166979556554 40613603377890152 0
79550166979556554 91234686141994393 2
79550166979556554 91226419271570770 0
79550166979556554 91030081102681530 0
79550166979556554 91175136531584120 2
79550166979556554 91172659527685630 0
79550166979556554 18435366945145115 0
79550166979556554 91048463086655194 0
79550166979556554 91163187693491499 0
79550166979556554 91161265310799294 0
79550166979556554 91005241957291307 8
79550166979556554 91055996242237193 0
79550166979556554 27689968077305319 0
79550166979556554 91142814346253654 0
79550166979556554 91107511687452621 0
79550166979556554 91058736397817571 0
79550166979556554 91099773042431617 0
79550166979556554 91096501138233217 2
79550166979556554 91095733341525885 6
79550166979556554 91069277311866456 0
79550166979556554 91078588449690992 0
79550166979556554 91091756179789122 6
79550166979556554 91024958883370958 0
79550166979556554 91070792126699393 0
79550166979556554 91090504802899033 2
79550166979556554 91000029604484803 0
79550166979556554 89644383906829453 0
79550166979556554 27501784419726604 6
79550166979556554 91086966936835327 0
79550166979556554 91011184932689156 0
79550166979556554 91001195120825900 0
79550166979556554 91083055662371854 0
79550166979556554 90998679391966631 30
79550166979556554 91073352034162370 0
79550166979556554 91073573820569354 0
79550166979556554 45172552098857843 0
79550166979556554 19016538645459457 12
79550166979556554 91062173978072339 0
79550166979556554 91003813674096254 2
79550166979556554 91009383394187198 16
79550166979556554 88376551684446192 0
79550166979556554 91003561042777870 0
79550166979556554 91003739325863894 0
79550166979556554 91059038829156285 0
79550166979556554 71622112482166490 0
79550166979556554 81760902917915673 0
79550166979556554 87294892341991347 0
79550166979556554 91056874362771105 0
79550166979556554 91000851252909814 2
79550166979556554 91056380711015493 0
79550166979556554 91056363692627496 0
79550166979556554 91007442271343758 0
79550166979556554 91056128253760600 0
79550166979556554 91056003293910114 0
79550166979556554 91055268600747563 0
79550166979556554 91055545253893896 0
79550166979556554 91055450491983541 0
79550166979556554 91053484852385636 8
79550166979556554 27841220179326172 0
79550166979556554 27496797004030110 4
79550166979556554 91052724594939184 2
79550166979556554 91048366820038186 0
79550166979556554 91052141471339872 0
79550166979556554 91050618693621546 0
79550166979556554 91051990086325990 0
79550166979556554 91051950950323527 0
79550166979556554 91051916333684699 0
79550166979556554 91048598649705712 2
79550166979556554 90875594777040870 8
79550166979556554 91051232358044872 0
79550166979556554 27486047069736450 0
79550166979556554 91050498239501748 0
79550166979556554 91049981605058550 0
79550166979556554 91001332098405474 2
79550166979556554 42788305970894754 4
79550166979556554 91048041928201669 0
79550166979556554 91047106275447873 0
79550166979556554 91006380820927854 0
79550166979556554 90998682359436890 0
79550166979556554 91046309824304466 0
79550166979556554 91046382132008932 0
79550166979556554 91036164812707704 0
79550166979556554 91002686557656284 4
79550166979556554 91044939475981713 0
79550166979556554 91035075640039127 0
79550166979556554 91042886861198471 0
79550166979556554 91044093942044557 0
79550166979556554 90998393878353877 0
79550166979556554 91044071950259211 0
79550166979556554 91043450419418318 0
79550166979556554 91042816824710289 0
79550166979556554 91042732737303577 0
79550166979556554 91041025682838930 0
79550166979556554 91041676168009120 0
79550166979556554 91041983567501068 0
79550166979556554 62804702841760325 0
79550166979556554 90997842150168167 0
79550166979556554 91004832041669877 0
79550166979556554 90997224699336242 2
79550166979556554 91040996284961936 0
79550166979556554 91040776756139361 0
79550166979556554 91038537893287827 4
79550166979556554 91040285964899356 0
79550166979556554 90997954831193897 0
79550166979556554 91040134061889266 0
79550166979556554 91039653031843643 0
79550166979556554 91039393842730165 0
79550166979556554 91038948963391033 0
79550166979556554 91038829765466085 2
79550166979556554 91000006886036668 6
79550166979556554 91038696694880025 0
79550166979556554 91038154755150926 0
79550166979556554 91037813267502501 0
79550166979556554 91037675740468406 0
79550166979556554 91037148746094573 0
79550166979556554 91037045967820149 0
79550166979556554 91035836238271732 0
79550166979556554 91034523357156573 0
79550166979556554 91034443738780740 0
79550166979556554 91033516339369707 0
79550166979556554 91032404079154925 4
79550166979556554 91032625219638492 0
79550166979556554 27488042448249368 0
79550166979556554 90997155281508290 0
79550166979556554 91001691464275747 2
79550166979556554 91020539995362981 0
79550166979556554 91022748010157301 0
79550166979556554 91019145823393097 0
79550166979556554 91017869652923652 0
79550166979556554 91017474473990136 0
79550166979556554 91016749732861159 2
79550166979556554 91015303037720560 0
79550166979556554 91015168010491674 0
79550166979556554 91000429452728196 2
79550166979556554 91014401372460677 0
79550166979556554 91014175545890203 4
79550166979556554 91012897944115064 0
79550166979556554 91010206666856288 0
79550166979556554 91013653858358675 0
79550166979556554 91013672906790455 0
79550166979556554 91013461880870584 0
79550166979556554 91003066783896759 8
79550166979556554 91006043919751123 0
79550166979556554 91000960196810741 0
79550166979556554 91000146198795661 0
79550166979556554 91012966687708950 0
79550166979556554 91008126505981392 2
79550166979556554 91011164149912968 0
79550166979556554 91012887929164988 0
79550166979556554 18490081658905371 0
79550166979556554 91012487176001120 0
79550166979556554 91011908580152584 0
79550166979556554 91011548328236035 0
79550166979556554 27488869418995138 0
79550166979556554 91011767473280005 0
79550166979556554 91011728584742604 0
79550166979556554 91012261520348895 0
79550166979556554 91012128452908831 0
79550166979556554 91012139101197711 0
79550166979556554 91007666293314780 0
79550166979556554 91002671985595516 0
79550166979556554 18609111499399658 0
79550166979556554 91010733973706274 0
79550166979556554 91010999906211576 2
79550166979556554 91011517888075500 0
79550166979556554 91011531314041874 0
79550166979556554 91010851368080568 0
79550166979556554 91009805548787463 0
79550166979556554 91010013155301249 0
79550166979556554 91011206505043442 0
79550166979556554 91011129383327121 0
79550166979556554 91010865334064527 0
79550166979556554 91011129996744097 0
79550166979556554 91011133350090408 0
79550166979556554 91010327478540067 2
79550166979556554 91011016932988252 0
62420951616391126 17492174174479555 12
62420951616391126 86813828017297115 0
62420951616391126 38338669961233289 0
62420951616391126 86349992709592156 0
62420951616391126 37698566160073655 0
62420951616391126 70124960044532712 0
62420951616391126 80007795829638653 0
62420951616391126 70122386381848889 0
62420951616391126 82221247776167288 0
62420951616391126 18136884439223771 0
62420951616391126 79090031360214244 0
62420951616391126 38963697129794951 0
62420951616391126 80091810748124376 6
62420951616391126 33924241931797108 0
62420951616391126 80248643132589573 0
62420951616391126 80396520585693068 8
62420951616391126 57370979457520927 6
62420951616391126 70123738238533726 0
62420951616391126 70122978742353963 0
62420951616391126 70121917669425862 0
62420951616391126 72991054033323355 0
62420951616391126 70123240437563772 0
62420951616391126 70047000029545359 0
62420951616391126 66092758254748228 0
62420951616391126 19673545796655926 0
62420951616391126 18977321616797950 2
62420951616391126 17806394142822782 0
62420951616391126 11236909302557209 0
62420951616391126 54899848703071575 10
62420951616391126 18455596436934445 0
18485761889128097 37615940069665953 0
18485761889128097 70121917669425862 0
18485761889128097 70047000029545359 0
18485761889128097 18524195089662183 0
18485761889128097 18489757776847454 0
18485761889128097 79090526022796611 0
18485761889128097 18455596436934445 0
18485761889128097 70122386381848889 0
18485761889128097 18977321616797950 0
18485761889128097 17806394142822782 0
17801971054219731 88628740880340062 0
17801971054219731 89212399812351367 0
17801971054219731 89053146133829004 0
17801971054219731 83343804873053210 0
17801971054219731 37698566160073655 0
17801971054219731 28069011006341190 0
17801971054219731 79090526022796611 0
17801971054219731 79456684024530673 0
17801971054219731 80221590972794636 0
17801971054219731 79090031360214244 0
17801971054219731 70121450677715305 0
17801971054219731 70123738238533726 0
17801971054219731 70123240437563772 0
17801971054219731 70122386381848889 0
17801971054219731 70124960044532712 0
17801971054219731 70122978742353963 0
17801971054219731 70047000029545359 0
17801971054219731 70121917669425862 0
17801971054219731 72991054033323355 0
17801971054219731 18785272693125143 0
17801971054219731 57706960959263979 0
17801971054219731 57295319922857105 0
17801971054219731 38963697129794951 0
17801971054219731 56637080034038956 0
17801971054219731 37604966005708239 0
17801971054219731 56391581562766307 0
17801971054219731 19230268760383508 0
17801971054219731 54907416121923199 0
17801971054219731 37369542057296624 0
